0	0	0	0	0	0
0	0	64	15	10	62
0	0	128	29	20	124
0	0	192	44	31	186
0	0	256	58	41	248
0	0	320	73	51	309
0	0	384	87	61	371
0	0	448	102	71	433
0	0	512	117	82	495
0	0	576	131	92	557
0	0	640	146	102	619
0	0	704	160	112	681
0	0	768	175	122	743
0	0	832	189	133	805
0	0	896	204	143	866
0	0	960	219	153	928
0	0	1023	233	163	989
0	64	0	17	62	7
0	64	64	22	62	62
0	64	128	33	64	124
0	64	192	46	68	186
0	64	256	60	72	248
0	64	320	74	78	309
0	64	384	89	84	371
0	64	448	103	92	433
0	64	512	117	99	495
0	64	576	132	108	557
0	64	640	146	116	619
0	64	704	161	125	681
0	64	768	175	134	743
0	64	832	190	143	805
0	64	896	204	153	866
0	64	960	219	162	928
0	64	1023	233	172	989
0	128	0	35	124	15
0	128	64	37	124	63
0	128	128	44	125	124
0	128	192	54	126	186
0	128	256	66	129	248
0	128	320	79	132	310
0	128	384	93	135	371
0	128	448	106	139	433
0	128	512	120	144	495
0	128	576	134	150	557
0	128	640	149	156	619
0	128	704	163	162	681
0	128	768	177	169	743
0	128	832	192	176	805
0	128	896	206	183	866
0	128	960	220	191	928
0	128	1023	235	199	989
0	192	0	52	186	22
0	192	64	54	186	65
0	192	128	58	187	125
0	192	192	66	187	186
0	192	256	76	189	248
0	192	320	87	191	310
0	192	384	99	193	372
0	192	448	112	196	433
0	192	512	125	199	495
0	192	576	139	203	557
0	192	640	153	207	619
0	192	704	166	212	681
0	192	768	180	216	743
0	192	832	195	222	805
0	192	896	209	227	867
0	192	960	223	233	928
0	192	1023	237	240	989
0	256	0	70	248	30
0	256	64	71	248	67
0	256	128	74	248	126
0	256	192	80	249	187
0	256	256	88	250	249
0	256	320	98	251	310
0	256	384	109	253	372
0	256	448	120	255	434
0	256	512	132	257	496
0	256	576	145	260	557
0	256	640	158	263	619
0	256	704	172	267	681
0	256	768	185	270	743
0	256	832	199	275	805
0	256	896	213	279	867
0	256	960	227	284	929
0	256	1023	240	289	989
0	320	0	87	310	37
0	320	64	88	310	70
0	320	128	91	310	128
0	320	192	95	311	188
0	320	256	102	311	249
0	320	320	110	312	311
0	320	384	120	314	372
0	320	448	130	315	434
0	320	512	141	317	496
0	320	576	153	319	558
0	320	640	166	322	619
0	320	704	178	324	681
0	320	768	191	327	743
0	320	832	204	331	805
0	320	896	218	334	867
0	320	960	231	338	929
0	320	1023	245	342	990
0	384	0	105	372	45
0	384	64	105	372	74
0	384	128	108	372	130
0	384	192	111	372	189
0	384	256	117	373	250
0	384	320	124	374	311
0	384	384	132	375	373
0	384	448	142	376	435
0	384	512	152	378	496
0	384	576	163	379	558
0	384	640	174	381	620
0	384	704	186	384	682
0	384	768	199	386	743
0	384	832	211	389	805
0	384	896	224	392	867
0	384	960	237	395	929
0	384	1023	250	398	990
0	448	0	122	434	52
0	448	64	123	434	79
0	448	128	125	434	132
0	448	192	128	434	191
0	448	256	133	435	251
0	448	320	139	436	312
0	448	384	146	436	374
0	448	448	154	437	435
0	448	512	164	439	497
0	448	576	174	440	558
0	448	640	184	442	620
0	448	704	196	444	682
0	448	768	207	446	744
0	448	832	219	448	805
0	448	896	232	450	867
0	448	960	244	453	929
0	448	1023	257	456	990
0	512	0	140	496	60
0	512	64	140	496	83
0	512	128	142	496	135
0	512	192	144	496	192
0	512	256	149	497	252
0	512	320	154	497	313
0	512	384	160	498	374
0	512	448	168	499	436
0	512	512	176	500	497
0	512	576	186	501	559
0	512	640	196	503	621
0	512	704	206	504	682
0	512	768	217	506	744
0	512	832	229	508	806
0	512	896	240	510	868
0	512	960	253	512	929
0	512	1023	265	515	990
0	576	0	157	558	67
0	576	64	157	558	89
0	576	128	159	558	138
0	576	192	161	558	194
0	576	256	165	558	254
0	576	320	170	559	314
0	576	384	175	560	375
0	576	448	182	560	436
0	576	512	190	561	498
0	576	576	198	562	559
0	576	640	208	564	621
0	576	704	218	565	683
0	576	768	228	567	744
0	576	832	239	568	806
0	576	896	250	570	868
0	576	960	262	572	930
0	576	1023	273	574	990
0	640	0	175	620	75
0	640	64	175	620	94
0	640	128	176	620	141
0	640	192	178	620	197
0	640	256	181	620	255
0	640	320	186	621	316
0	640	384	191	621	376
0	640	448	197	622	437
0	640	512	204	623	499
0	640	576	212	624	560
0	640	640	221	625	622
0	640	704	230	626	683
0	640	768	239	627	745
0	640	832	250	629	806
0	640	896	260	631	868
0	640	960	271	632	930
0	640	1023	283	634	991
0	704	0	192	682	82
0	704	64	192	682	100
0	704	128	193	682	145
0	704	192	195	682	199
0	704	256	198	682	257
0	704	320	202	683	317
0	704	384	207	683	377
0	704	448	212	684	438
0	704	512	219	684	499
0	704	576	226	685	561
0	704	640	234	686	622
0	704	704	243	687	684
0	704	768	252	689	745
0	704	832	261	690	807
0	704	896	272	691	869
0	704	960	282	693	930
0	704	1023	293	695	991
0	768	0	209	744	90
0	768	64	210	744	106
0	768	128	211	744	148
0	768	192	212	744	202
0	768	256	215	744	259
0	768	320	219	744	318
0	768	384	223	745	379
0	768	448	228	745	439
0	768	512	234	746	500
0	768	576	241	747	562
0	768	640	248	748	623
0	768	704	256	749	684
0	768	768	265	750	746
0	768	832	274	751	807
0	768	896	283	752	869
0	768	960	293	754	931
0	768	1023	304	755	991
0	832	0	227	806	97
0	832	64	227	806	112
0	832	128	228	806	153
0	832	192	230	806	205
0	832	256	232	806	261
0	832	320	235	806	320
0	832	384	239	807	380
0	832	448	244	807	440
0	832	512	249	808	501
0	832	576	256	809	562
0	832	640	262	809	624
0	832	704	270	810	685
0	832	768	278	811	746
0	832	832	287	812	808
0	832	896	296	814	870
0	832	960	305	815	931
0	832	1023	315	816	992
0	896	0	244	867	105
0	896	64	245	867	118
0	896	128	245	868	157
0	896	192	247	868	208
0	896	256	249	868	264
0	896	320	252	868	322
0	896	384	256	869	382
0	896	448	260	869	442
0	896	512	265	870	502
0	896	576	271	870	563
0	896	640	277	871	624
0	896	704	284	872	686
0	896	768	292	873	747
0	896	832	300	874	809
0	896	896	309	875	870
0	896	960	318	876	932
0	896	1023	327	877	992
0	960	0	262	929	112
0	960	64	262	929	125
0	960	128	263	930	162
0	960	192	264	930	211
0	960	256	266	930	266
0	960	320	269	930	324
0	960	384	272	930	383
0	960	448	276	931	443
0	960	512	281	931	504
0	960	576	286	932	564
0	960	640	292	933	625
0	960	704	299	933	687
0	960	768	306	934	748
0	960	832	314	935	809
0	960	896	322	936	871
0	960	960	331	937	932
0	960	1023	340	939	993
0	1023	0	279	990	119
0	1023	64	279	990	131
0	1023	128	280	991	167
0	1023	192	281	991	215
0	1023	256	283	991	269
0	1023	320	286	991	326
0	1023	384	289	991	385
0	1023	448	292	992	445
0	1023	512	297	992	505
0	1023	576	302	993	565
0	1023	640	308	993	626
0	1023	704	314	994	687
0	1023	768	321	995	749
0	1023	832	328	996	810
0	1023	896	336	997	871
0	1023	960	344	998	933
0	1023	1023	352	999	993
64	0	0	61	9	0
64	0	64	62	13	62
64	0	128	66	22	124
64	0	192	73	31	186
64	0	256	82	41	248
64	0	320	92	51	309
64	0	384	104	62	371
64	0	448	116	72	433
64	0	512	129	82	495
64	0	576	142	92	557
64	0	640	155	102	619
64	0	704	169	112	681
64	0	768	183	123	743
64	0	832	196	133	805
64	0	896	210	143	866
64	0	960	225	153	928
64	0	1023	239	163	989
64	64	0	63	62	7
64	64	64	64	63	62
64	64	128	68	65	124
64	64	192	74	68	186
64	64	256	83	72	248
64	64	320	93	78	309
64	64	384	105	85	371
64	64	448	117	92	433
64	64	512	129	100	495
64	64	576	142	108	557
64	64	640	156	116	619
64	64	704	169	125	681
64	64	768	183	134	743
64	64	832	197	143	805
64	64	896	211	153	866
64	64	960	225	162	928
64	64	1023	239	172	989
64	128	0	69	124	15
64	128	64	70	124	63
64	128	128	73	125	124
64	128	192	79	127	186
64	128	256	87	129	248
64	128	320	97	132	310
64	128	384	108	135	371
64	128	448	120	140	433
64	128	512	132	144	495
64	128	576	145	150	557
64	128	640	158	156	619
64	128	704	171	162	681
64	128	768	185	169	743
64	128	832	198	176	805
64	128	896	212	183	866
64	128	960	226	191	928
64	128	1023	240	199	989
64	192	0	78	186	22
64	192	64	79	186	65
64	192	128	82	187	125
64	192	192	87	188	186
64	192	256	95	189	248
64	192	320	103	191	310
64	192	384	114	193	372
64	192	448	125	196	433
64	192	512	136	199	495
64	192	576	149	203	557
64	192	640	162	207	619
64	192	704	175	212	681
64	192	768	188	217	743
64	192	832	201	222	805
64	192	896	215	228	867
64	192	960	229	234	928
64	192	1023	242	240	989
64	256	0	90	248	30
64	256	64	91	248	67
64	256	128	93	248	126
64	256	192	98	249	187
64	256	256	104	250	249
64	256	320	112	251	310
64	256	384	122	253	372
64	256	448	132	255	434
64	256	512	143	257	496
64	256	576	155	260	557
64	256	640	167	263	619
64	256	704	179	267	681
64	256	768	192	271	743
64	256	832	205	275	805
64	256	896	219	279	867
64	256	960	232	284	929
64	256	1023	246	289	989
64	320	0	104	310	37
64	320	64	104	310	70
64	320	128	106	310	128
64	320	192	110	311	188
64	320	256	116	311	249
64	320	320	123	313	311
64	320	384	131	314	372
64	320	448	141	315	434
64	320	512	151	317	496
64	320	576	162	319	558
64	320	640	174	322	619
64	320	704	186	325	681
64	320	768	198	327	743
64	320	832	211	331	805
64	320	896	224	334	867
64	320	960	237	338	929
64	320	1023	250	342	990
64	384	0	118	372	45
64	384	64	119	372	74
64	384	128	121	372	130
64	384	192	124	373	189
64	384	256	129	373	250
64	384	320	135	374	311
64	384	384	143	375	373
64	384	448	151	376	435
64	384	512	161	378	496
64	384	576	171	379	558
64	384	640	182	381	620
64	384	704	193	384	682
64	384	768	205	386	743
64	384	832	218	389	805
64	384	896	230	392	867
64	384	960	243	395	929
64	384	1023	255	398	990
64	448	0	134	434	52
64	448	64	134	434	79
64	448	128	136	434	132
64	448	192	139	434	191
64	448	256	143	435	251
64	448	320	149	436	312
64	448	384	155	436	374
64	448	448	163	437	435
64	448	512	172	439	497
64	448	576	181	440	558
64	448	640	192	442	620
64	448	704	202	444	682
64	448	768	214	446	744
64	448	832	225	448	805
64	448	896	237	450	867
64	448	960	250	453	929
64	448	1023	262	456	990
64	512	0	150	496	60
64	512	64	150	496	83
64	512	128	151	496	135
64	512	192	154	496	192
64	512	256	158	497	252
64	512	320	163	497	313
64	512	384	169	498	374
64	512	448	176	499	436
64	512	512	184	500	497
64	512	576	193	501	559
64	512	640	202	503	620
64	512	704	212	504	682
64	512	768	223	506	744
64	512	832	234	508	806
64	512	896	246	510	868
64	512	960	258	512	929
64	512	1023	269	515	990
64	576	0	166	558	67
64	576	64	166	558	89
64	576	128	167	558	138
64	576	192	170	558	194
64	576	256	173	558	254
64	576	320	178	559	314
64	576	384	183	560	375
64	576	448	190	560	436
64	576	512	197	561	498
64	576	576	205	562	559
64	576	640	214	564	621
64	576	704	223	565	683
64	576	768	234	567	744
64	576	832	244	568	806
64	576	896	255	570	868
64	576	960	266	572	930
64	576	1023	278	574	990
64	640	0	182	620	75
64	640	64	183	620	94
64	640	128	184	620	141
64	640	192	186	620	197
64	640	256	189	620	255
64	640	320	193	621	316
64	640	384	198	621	376
64	640	448	204	622	437
64	640	512	211	623	499
64	640	576	218	624	560
64	640	640	226	625	622
64	640	704	235	626	683
64	640	768	245	628	745
64	640	832	255	629	806
64	640	896	265	631	868
64	640	960	276	632	930
64	640	1023	287	634	991
64	704	0	199	682	82
64	704	64	199	682	100
64	704	128	200	682	145
64	704	192	202	682	199
64	704	256	205	682	257
64	704	320	209	683	317
64	704	384	213	683	377
64	704	448	219	684	438
64	704	512	225	684	499
